gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1752575921																										OBS420385118																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS420385118	OBS420385118		obsr131954		1											PRESENT																								2016	07	27																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1752525842																										OBS420070830																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS420070830	OBS420070830		obsr52199		1											PRESENT																								2016	07	25																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1752210472																										OBS419698656																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS419698656	OBS419698656		obsr300904		5											PRESENT																								2016	07	22																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1752098935																										OBS419756875																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS419756875	OBS419756875		obsr534038		1											PRESENT																								2016	07	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1752043450																										OBS419539629																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS419539629	OBS419539629		obsr95766		4											PRESENT																								2016	07	19																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1751834862																										OBS419408888																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS419408888	OBS419408888		obsr153252		4											PRESENT																								2016	07	19																Canada		British Columbia	Okanagan-Similkameen		South Okanagan--General Location													49.23529	-119.53239	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1751791210																										OBS419383931																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS419383931	OBS419383931		obsr108813		1											PRESENT																								2016	07	17																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1751789281																										OBS419373587																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS419373587	OBS419373587		obsr364848		4											PRESENT																								2016	07	19																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1751766557																										OBS419510787																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS419510787	OBS419510787		obsr131954		1											PRESENT																								2016	07	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1751476793																										OBS418996874																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS418996874	OBS418996874		obsr131954		4											PRESENT																								2016	07	19																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1751388903																										OBS418789415																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS418789415	OBS418789415		obsr131954		3											PRESENT																								2016	07	18																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1751099038																										OBS418726600																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS418726600	OBS418726600		obsr184237		2											PRESENT																								2016	07	18																Canada		British Columbia	Okanagan-Similkameen		White Lake-Fairview Road													49.27294	-119.60724	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1751039349																										OBS418494295																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS418494295	OBS418494295		obsr351236		1											PRESENT																								2016	07	16																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750859816																										OBS418293918																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS418293918	OBS418293918		obsr339616		1											PRESENT																								2016	07	16																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750568173																										OBS417972534																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS417972534	OBS417972534		obsr274004		2											PRESENT																								2016	07	08																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750531671																										OBS417953902																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS417953902	OBS417953902		obsr643546		1											PRESENT																								2012	12	10																Canada		British Columbia	Metro Vancouver		Boundary Bay - 64th-72nd Sts., Delta													49.050194	-123.037315	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750374312																										OBS417785100																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS417785100	OBS417785100		obsr748653		4											PRESENT																								2016	06	01																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750371059																										OBS417783079																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS417783079	OBS417783079		obsr748653													PRESENT																								2016	06	05																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750366293																										OBS417783718																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS417783718	OBS417783718		obsr748653		5											PRESENT																								2016	06	03																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750360689																										OBS417784282																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS417784282	OBS417784282		obsr748653		2											PRESENT																								2016	06	02																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750295734																										OBS417821734																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS417821734	OBS417821734		obsr31468		2											PRESENT																								2016	07	13																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750295583																										OBS417819553																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS417819553	OBS417819553		obsr90300		1											PRESENT																								2016	07	13																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750285778																										OBS417819704																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS417819704	OBS417819704		obsr223122		2											PRESENT																								2016	07	13																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1750149908																										OBS417674963																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS417674963	OBS417674963		obsr628079		2											PRESENT																								2016	07	09																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1749770428																										OBS416942076																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS416942076	OBS416942076		obsr214193		2											PRESENT																								2016	07	09																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1749738967																										OBS417039397																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS417039397	OBS417039397		obsr351236		2											PRESENT																								2016	07	09																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1749561135																										OBS416870519																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS416870519	OBS416870519		obsr131954		2											PRESENT																								2016	07	08																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1749305901																										OBS416380421																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS416380421	OBS416380421		obsr429818		1											PRESENT																								2016	06	29																Canada		British Columbia	Okanagan-Similkameen		corner of Hwy.3 and Nighthawk Road													49.02292	-119.686386	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1748974633																										OBS415996707																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS415996707	OBS415996707		obsr317028		4											PRESENT																								2016	06	20																Canada		British Columbia	Okanagan-Similkameen		Sage & Sparrow Conservation Area													49.007088	-119.54709	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1748941389																										OBS416056547																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS416056547	OBS416056547		obsr500615		4											PRESENT																								2016	06	20																Canada		British Columbia	Okanagan-Similkameen		Sage & Sparrow Conservation Area													49.007088	-119.54709	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1748656563																										OBS415616526																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS415616526	OBS415616526		obsr650849		1											PRESENT																								2016	07	02																Canada		British Columbia	Okanagan-Similkameen		Oliver--Okanagan River Trail north													49.227016	-119.54554	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1748321030																										OBS415269218																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS415269218	OBS415269218		obsr353080		1											PRESENT																								2006	02	27																Canada		Ontario	Niagara		St. Catharines--Port Weller east pier													43.23748	-79.2131	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1747775875																										OBS414822882																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS414822882	OBS414822882		obsr235247		3											PRESENT																								2016	06	28																Canada		British Columbia	Okanagan-Similkameen		White Lake-Fairview Road													49.27294	-119.60724	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1747767417																										OBS414823909																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS414823909	OBS414823909		obsr235247		1											PRESENT																								2016	06	28																Canada		British Columbia	Okanagan-Similkameen		Kaleden - White Lake Road													49.36648	-119.6265	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1747446275																										OBS414476354																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS414476354	OBS414476354		obsr90312		1											PRESENT																								2016	06	26																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1747244143																										OBS414247378																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS414247378	OBS414247378		obsr154326		5											PRESENT																								2016	06	20																Canada		British Columbia	Okanagan-Similkameen		CA-BC-Okanagan-Similkameen A - 49.0043x-119.5449 - Jun 26, 2016, 10:03 AM													49.004272	-119.544945	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1746772019																										OBS413685472																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS413685472	OBS413685472		obsr197434													PRESENT																								2016	06	05																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1746669151																										OBS413596369																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS413596369	OBS413596369		obsr542803		2											PRESENT																								2016	06	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1746609112																										OBS413510575																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS413510575	OBS413510575		obsr294737		1											PRESENT																								2016	06	21																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1746421537																										OBS413446497																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS413446497	OBS413446497		obsr333032		1											PRESENT																								2016	06	06																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1746129663																										OBS413091782																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS413091782	OBS413091782		obsr351236		3											PRESENT																								2016	06	19																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1745988778																										OBS412754500																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS412754500	OBS412754500		obsr319460		2											PRESENT																								2016	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1745976808																										OBS412758643																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS412758643	OBS412758643		obsr197434		5											PRESENT																								2016	06	03																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1745912882																										OBS412660309																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS412660309	OBS412660309		obsr90312		2											PRESENT																								2016	06	17																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Rd, Similkameen Valley, BC													49.01637	-119.67888	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1745808309																										OBS412369364																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS412369364	OBS412369364		obsr175612		4											PRESENT																								2016	06	15																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1745263571																										OBS411987282																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS411987282	OBS411987282		obsr426981		1											PRESENT																								2016	06	14																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1745190327																										OBS411736657																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS411736657	OBS411736657		obsr228190		1											PRESENT																								2006	02	25																Canada		Ontario	Niagara		St. Catharines--Port Weller east pier													43.23748	-79.2131	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1745100168																										OBS411476833																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS411476833	OBS411476833		obsr197434		2											PRESENT																								2016	06	02																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1744948521																										OBS411308521																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS411308521	OBS411308521		obsr350416		1											PRESENT																								2016	06	11																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1744782072																										OBS411249525																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS411249525	OBS411249525		obsr197434		4											PRESENT																								2016	06	01																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1744749547																										OBS411214360																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS411214360	OBS411214360		obsr286443		1											PRESENT																								2016	06	11																Canada		Alberta	Medicine Hat		Wild Horse--Range Rd 20													49.045574	-110.139824	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1744738245																										OBS411213781																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS411213781	OBS411213781		obsr284774		1											PRESENT																								2016	06	11																Canada		Alberta	Medicine Hat		Wild Horse--Range Rd 20													49.045574	-110.139824	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1744676069																										OBS411271448																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS411271448	OBS411271448		obsr364848		3											PRESENT																								2016	06	11																Canada		British Columbia	Okanagan-Similkameen		Kaleden - White Lake Road													49.36648	-119.6265	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1744646578																										OBS410955650																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS410955650	OBS410955650		obsr30089		1											PRESENT																								2016	06	06																Canada		British Columbia	Okanagan-Similkameen		Osoyoos - Nighthawk Road													49.004547	-119.7242	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1744571486																										OBS411000333																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS411000333	OBS411000333		obsr56743		2											PRESENT																								2016	06	07																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Rd													49.01851	-119.680595	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1744551815																										OBS411119303																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS411119303	OBS411119303		obsr30089		2											PRESENT																								2016	06	08																Canada		British Columbia	Okanagan-Similkameen		White Lake-Fairview Road													49.27294	-119.60724	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
1744519854																										OBS410779610																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS410779610	OBS410779610		obsr312382		1											PRESENT																								2016	06	05																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
